"Prices","year","month"
9.23,2011,1
9.61,2011,2
9.93,2011,3
10.39,2011,4
10.6,2011,5
11.07,2011,6
11.54,2011,7
11.22,2011,8
11.4,2011,9
11.05,2011,10
10.3,2011,11
9.66,2011,12
9.74,2012,1
9.77,2012,2
10.26,2012,3
11.23,2012,4
10.98,2012,5
11.32,2012,6
11.54,2012,7
12.03,2012,8
11.38,2012,9
10.99,2012,10
10.34,2012,11
10.16,2012,12
10.02,2013,1
10.07,2013,2
10.38,2013,3
10.68,2013,4
10.99,2013,5
11.93,2013,6
12.11,2013,7
12.3,2013,8
11.75,2013,9
11.58,2013,10
10.77,2013,11
10.33,2013,12
9.8,2014,1
10.06,2014,2
10.77,2014,3
11.48,2014,4
11.32,2014,5
12.12,2014,6
12.53,2014,7
13.25,2014,8
12.07,2014,9
11.21,2014,10
10.34,2014,11
9.96,2014,12
10.22,2015,1
10.69,2015,2
10.87,2015,3
11.93,2015,4
12.32,2015,5
13.46,2015,6
13.57,2015,7
13.92,2015,8
12.26,2015,9
11.68,2015,10
11.42,2015,11
10.61,2015,12
10.45,2016,1
10.94,2016,2
11.5,2016,3
11.71,2016,4
13.01,2016,5
13.56,2016,6
14.07,2016,7
14.28,2016,8
7.46,2001,1
7.67,2001,2
7.78,2001,3
8.02,2001,4
8.09,2001,5
8.12,2001,6
7.93,2001,7
7.93,2001,8
8.03,2001,9
8,2001,10
7.9,2001,11
7.95,2001,12
7.86,2002,1
8.06,2002,2
8.02,2002,3
8.08,2002,4
8.32,2002,5
8.44,2002,6
8.13,2002,7
8.16,2002,8
8.22,2002,9
8.23,2002,10
8.27,2002,11
8.37,2002,12
8.11,2003,1
8.27,2003,2
8.37,2003,3
8.79,2003,4
8.88,2003,5
9.1,2003,6
8.9,2003,7
8.87,2003,8
8.94,2003,9
8.79,2003,10
8.71,2003,11
8.51,2003,12
8.59,2004,1
8.73,2004,2
8.77,2004,3
9.07,2004,4
9.27,2004,5
9.48,2004,6
9.4,2004,7
9.34,2004,8
9.32,2004,9
9.11,2004,10
9.08,2004,11
8.86,2004,12
8.99,2005,1
9.2,2005,2
9.27,2005,3
9.56,2005,4
9.78,2005,5
9.93,2005,6
9.89,2005,7
9.92,2005,8
9.97,2005,9
9.91,2005,10
9.83,2005,11
9.69,2005,12
10.03,2006,1
10.08,2006,2
10.28,2006,3
10.72,2006,4
10.96,2006,5
10.25,2006,6
10.67,2006,7
10.74,2006,8
10.81,2006,9
10.79,2006,10
10.52,2006,11
10.35,2006,12
10.5,2007,1
10.58,2007,2
10.51,2007,3
10.85,2007,4
11.2,2007,5
11.15,2007,6
11.02,2007,7
11.01,2007,8
10.98,2007,9
11.07,2007,10
10.95,2007,11
10.66,2007,12
10.68,2008,1
11.03,2008,2
11.09,2008,3
11.41,2008,4
11.76,2008,5
12.05,2008,6
11.94,2008,7
12.02,2008,8
12.15,2008,9
11.87,2008,10
11.58,2008,11
11.07,2008,12
12.02,2009,1
11.6,2009,2
11.49,2009,3
11.67,2009,4
11.97,2009,5
12.65,2009,6
12.18,2009,7
12.28,2009,8
12.39,2009,9
12,2009,10
11.79,2009,11
11.41,2009,12
11.97,2010,1
12.28,2010,2
12.46,2010,3
12.61,2010,4
12.81,2010,5
13.16,2010,6
12.85,2010,7
12.95,2010,8
13.12,2010,9
12.88,2010,10
12.7,2010,11
12.25,2010,12
12.32,2011,1
12.6,2011,2
12.7,2011,3
12.91,2011,4
13.11,2011,5
13.67,2011,6
13.27,2011,7
13.13,2011,8
13.7,2011,9
13.29,2011,10
13.08,2011,11
12.78,2011,12
12.66,2012,1
12.88,2012,2
13.1,2012,3
13.36,2012,4
13.35,2012,5
13.36,2012,6
13.28,2012,7
13.5,2012,8
13.83,2012,9
13.43,2012,10
13.16,2012,11
12.61,2012,12
12.96,2013,1
13.11,2013,2
13.18,2013,3
13.44,2013,4
13.73,2013,5
14.09,2013,6
14,2013,7
14.27,2013,8
14.07,2013,9
13.76,2013,10
13.47,2013,11
12.79,2013,12
12.86,2014,1
13.24,2014,2
13.09,2014,3
13.52,2014,4
14.03,2014,5
14.38,2014,6
14.32,2014,7
14.07,2014,8
14.4,2014,9
13.91,2014,10
13.59,2014,11
13.2,2014,12
13.74,2015,1
13.85,2015,2
13.96,2015,3
14.5,2015,4
14.82,2015,5
15.22,2015,6
14.62,2015,7
14.64,2015,8
14.82,2015,9
14.86,2015,10
14.19,2015,11
13.83,2015,12
13.77,2016,1
14.09,2016,2
14.23,2016,3
14.45,2016,4
14.98,2016,5
14.95,2016,6
14.55,2016,7
14.33,2016,8
7.59,2001,1
7.87,2001,2
7.99,2001,3
8.38,2001,4
8.93,2001,5
9.28,2001,6
9.01,2001,7
8.86,2001,8
8.78,2001,9
8.35,2001,10
7.95,2001,11
7.69,2001,12
7.59,2002,1
7.84,2002,2
7.78,2002,3
8.18,2002,4
9.04,2002,5
8.65,2002,6
8.84,2002,7
8.73,2002,8
8.6,2002,9
8.36,2002,10
7.93,2002,11
7.41,2002,12
7.4,2003,1
7.57,2003,2
7.76,2003,3
8.45,2003,4
8.83,2003,5
8.96,2003,6
9.02,2003,7
8.68,2003,8
8.72,2003,9
8.48,2003,10
8.23,2003,11
7.7,2003,12
7.59,2004,1
7.69,2004,2
8.27,2004,3
8.56,2004,4
8.78,2004,5
9.09,2004,6
8.97,2004,7
9.13,2004,8
8.83,2004,9
8.64,2004,10
8.5,2004,11
7.92,2004,12
7.71,2005,1
7.85,2005,2
8.05,2005,3
8.47,2005,4
8.97,2005,5
9.15,2005,6
8.98,2005,7
9.08,2005,8
8.94,2005,9
8.7,2005,10
8.55,2005,11
7.81,2005,12
8.28,2006,1
8.87,2006,2
8.78,2006,3
9.33,2006,4
9.94,2006,5
10.16,2006,6
10.03,2006,7
9.93,2006,8
9.89,2006,9
9.57,2006,10
9.05,2006,11
8.53,2006,12
8.82,2007,1
8.55,2007,2
8.76,2007,3
9.6,2007,4
9.95,2007,5
10.34,2007,6
10.4,2007,7
10.46,2007,8
10.01,2007,9
9.55,2007,10
9.6,2007,11
8.96,2007,12
8.87,2008,1
9.15,2008,2
9.22,2008,3
10.01,2008,4
10.79,2008,5
10.85,2008,6
10.88,2008,7
10.8,2008,8
10.63,2008,9
10.64,2008,10
10.21,2008,11
9.48,2008,12
9.4,2009,1
9.66,2009,2
10.32,2009,3
11,2009,4
11.27,2009,5
11.36,2009,6
11.49,2009,7
11.52,2009,8
11.15,2009,9
10.83,2009,10
10.65,2009,11
10.31,2009,12
10.28,2010,1
10.55,2010,2
10.67,2010,3
11.45,2010,4
11.82,2010,5
12.16,2010,6
11.95,2010,7
11.89,2010,8
11.78,2010,9
11.49,2010,10
11.48,2010,11
10.67,2010,12
10.04,2011,1
10.46,2011,2
10.96,2011,3
11.22,2011,4
11.58,2011,5
12.03,2011,6
12.33,2011,7
12.14,2011,8
12.07,2011,9
11.97,2011,10
11.7,2011,11
10.95,2011,12
11.08,2012,1
11.04,2012,2
11.35,2012,3
11.93,2012,4
11.85,2012,5
12.24,2012,6
12.16,2012,7
12.14,2012,8
12.27,2012,9
12.06,2012,10
11.67,2012,11
11.39,2012,12
11.11,2013,1
11.12,2013,2
11.39,2013,3
11.79,2013,4
12.49,2013,5
13.06,2013,6
12.98,2013,7
12.83,2013,8
12.33,2013,9
12.09,2013,10
11.97,2013,11
11.3,2013,12
11.08,2014,1
11.18,2014,2
11.66,2014,3
12.53,2014,4
13.01,2014,5
13.64,2014,6
13.56,2014,7
13.61,2014,8
12.39,2014,9
13.12,2014,10
12.89,2014,11
12.43,2014,12
12.07,2015,1
12.04,2015,2
12.16,2015,3
12.6,2015,4
12.95,2015,5
13.05,2015,6
13.29,2015,7
13.09,2015,8
12.56,2015,9
12.88,2015,10
13,2015,11
12.61,2015,12
12.05,2016,1
12.03,2016,2
12.47,2016,3
12.76,2016,4
13.02,2016,5
12.47,2016,6
12.25,2016,7
12.2,2016,8
8.08,2001,1
8.12,2001,2
8.08,2001,3
8.08,2001,4
8.16,2001,5
8.52,2001,6
8.63,2001,7
8.69,2001,8
8.37,2001,9
8.04,2001,10
8.1,2001,11
7.88,2001,12
8.09,2002,1
8.04,2002,2
8.04,2002,3
8.03,2002,4
8.1,2002,5
8.56,2002,6
8.67,2002,7
8.63,2002,8
8.48,2002,9
8.02,2002,10
8.05,2002,11
8.28,2002,12
8.21,2003,1
8.16,2003,2
8.2,2003,3
8.19,2003,4
8.23,2003,5
8.59,2003,6
8.71,2003,7
8.7,2003,8
8.54,2003,9
8.08,2003,10
8.24,2003,11
8.22,2003,12
8.14,2004,1
8.21,2004,2
8.08,2004,3
8.11,2004,4
8.19,2004,5
8.81,2004,6
8.63,2004,7
8.56,2004,8
8.54,2004,9
8.14,2004,10
8.26,2004,11
8.25,2004,12
8.14,2005,1
8.24,2005,2
8.14,2005,3
8.27,2005,4
8.2,2005,5
8.73,2005,6
8.84,2005,7
8.75,2005,8
8.58,2005,9
8.11,2005,10
8.21,2005,11
8.15,2005,12
9.13,2006,1
9.21,2006,2
9.16,2006,3
10,2006,4
9.8,2006,5
9.96,2006,6
10.25,2006,7
10.47,2006,8
9.94,2006,9
9.65,2006,10
9.63,2006,11
9.65,2006,12
9.92,2007,1
10.31,2007,2
10.07,2007,3
10,2007,4
10.12,2007,5
10.69,2007,6
10.46,2007,7
10.69,2007,8
10.1,2007,9
9.82,2007,10
10,2007,11
10.03,2007,12
10.25,2008,1
10.11,2008,2
10.26,2008,3
10.2,2008,4
10.23,2008,5
11.06,2008,6
11.57,2008,7
11.74,2008,8
10.93,2008,9
10.94,2008,10
10.61,2008,11
10.67,2008,12
10.83,2009,1
10.64,2009,2
10.66,2009,3
10.67,2009,4
11.73,2009,5
12.42,2009,6
12.14,2009,7
12.46,2009,8
12.71,2009,9
12.32,2009,10
11.47,2009,11
11.44,2009,12
11.42,2010,1
11.57,2010,2
11.82,2010,3
12.74,2010,4
12.81,2010,5
12.91,2010,6
12.93,2010,7
13.55,2010,8
12.67,2010,9
12.62,2010,10
12.08,2010,11
12.05,2010,12
12.26,2011,1
12.64,2011,2
12.51,2011,3
12.69,2011,4
13.37,2011,5
13.95,2011,6
13.93,2011,7
14.13,2011,8
13.5,2011,9
13.75,2011,10
12.95,2011,11
13.32,2011,12
13.48,2012,1
13.48,2012,2
13.63,2012,3
13.69,2012,4
14.39,2012,5
14.13,2012,6
15.06,2012,7
14.53,2012,8
14.37,2012,9
14.22,2012,10
13.98,2012,11
14.08,2012,12
13.65,2013,1
13.84,2013,2
14.08,2013,3
14.37,2013,4
15.11,2013,5
15.47,2013,6
15.06,2013,7
14.98,2013,8
14.98,2013,9
14.99,2013,10
14.59,2013,11
14.2,2013,12
13.77,2014,1
13.94,2014,2
14.05,2014,3
14.59,2014,4
14.85,2014,5
14.96,2014,6
15.09,2014,7
14.87,2014,8
14.8,2014,9
14.7,2014,10
14.38,2014,11
13.93,2014,12
13.59,2015,1
13.77,2015,2
13.81,2015,3
14.06,2015,4
14.23,2015,5
14.7,2015,6
15.3,2015,7
15.43,2015,8
14.56,2015,9
14.59,2015,10
14.68,2015,11
14.58,2015,12
14.52,2016,1
14.88,2016,2
14.83,2016,3
14.95,2016,4
15.33,2016,5
15.38,2016,6
15.39,2016,7
15.87,2016,8
6.08,2001,1
6.67,2001,2
6.73,2001,3
7.1,2001,4
7.3,2001,5
7.21,2001,6
6.88,2001,7
6.72,2001,8
7.65,2001,9
7.43,2001,10
7.32,2001,11
6.79,2001,12
6.48,2002,1
6.82,2002,2
6.92,2002,3
7.19,2002,4
7.54,2002,5
7.08,2002,6
6.75,2002,7
6.86,2002,8
7.02,2002,9
7.41,2002,10
6.79,2002,11
6.55,2002,12
6.48,2003,1
6.57,2003,2
6.84,2003,3
7.59,2003,4
7.53,2003,5
7.37,2003,6
6.9,2003,7
7.03,2003,8
7.19,2003,9
7.65,2003,10
7.52,2003,11
6.69,2003,12
6.51,2004,1
6.62,2004,2
7.21,2004,3
7.61,2004,4
7.63,2004,5
7.44,2004,6
7.37,2004,7
7.55,2004,8
7.53,2004,9
7.97,2004,10
7.86,2004,11
7.01,2004,12
6.78,2005,1
7.15,2005,2
7.16,2005,3
7.89,2005,4
8.11,2005,5
7.69,2005,6
7.3,2005,7
7.38,2005,8
7.63,2005,9
8.23,2005,10
8.21,2005,11
7.25,2005,12
7.44,2006,1
7.74,2006,2
8.01,2006,3
8.96,2006,4
9.16,2006,5
8.46,2006,6
8.21,2006,7
8.29,2006,8
8.49,2006,9
8.73,2006,10
8.14,2006,11
7.74,2006,12
7.51,2007,1
7.36,2007,2
7.97,2007,3
8.8,2007,4
8.87,2007,5
8.37,2007,6
8.31,2007,7
8.41,2007,8
8.55,2007,9
8.93,2007,10
8.83,2007,11
7.89,2007,12
7.79,2008,1
8.01,2008,2
7.91,2008,3
9.2,2008,4
9.68,2008,5
9.03,2008,6
9.16,2008,7
9.21,2008,8
9.39,2008,9
10.08,2008,10
9.57,2008,11
8.63,2008,12
8.78,2009,1
9.16,2009,2
9.8,2009,3
10.04,2009,4
10.27,2009,5
9.78,2009,6
9.62,2009,7
9.74,2009,8
9.93,2009,9
9.75,2009,10
9.31,2009,11
8.74,2009,12
8.46,2010,1
8.75,2010,2
9.08,2010,3
10.12,2010,4
10.23,2010,5
9.47,2010,6
9.63,2010,7
9.69,2010,8
10.17,2010,9
10.8,2010,10
10.3,2010,11
9.34,2010,12
9.17,2011,1
9.45,2011,2
9.93,2011,3
10.46,2011,4
10.52,2011,5
10.15,2011,6
10,2011,7
10.04,2011,8
10.76,2011,9
11.08,2011,10
10.29,2011,11
9.85,2011,12
10,2012,1
10.18,2012,2
10.85,2012,3
11.56,2012,4
10.85,2012,5
10.54,2012,6
9.94,2012,7
10.44,2012,8
10.92,2012,9
11.09,2012,10
10.45,2012,11
10.49,2012,12
10.13,2013,1
10.34,2013,2
10.63,2013,3
11.53,2013,4
11.66,2013,5
11.32,2013,6
11.23,2013,7
11.23,2013,8
11.28,2013,9
11.69,2013,10
11.18,2013,11
10.49,2013,12
10.34,2014,1
10.73,2014,2
11.19,2014,3
12.14,2014,4
11.98,2014,5
11.71,2014,6
11.91,2014,7
11.77,2014,8
11.85,2014,9
12.21,2014,10
11.63,2014,11
11.26,2014,12
10.64,2015,1
10.63,2015,2
10.76,2015,3
11.88,2015,4
11.57,2015,5
11.43,2015,6
11.14,2015,7
11.16,2015,8
11.38,2015,9
11.75,2015,10
11.64,2015,11
11.11,2015,12
10.47,2016,1
10.53,2016,2
11.21,2016,3
11.84,2016,4
11.81,2016,5
11.33,2016,6
11.27,2016,7
11.35,2016,8
7.53,2001,1
8.25,2001,2
8.33,2001,3
8.81,2001,4
9.2,2001,5
9.43,2001,6
9.42,2001,7
9.35,2001,8
9.21,2001,9
8.78,2001,10
8.05,2001,11
7.93,2001,12
7.53,2002,1
8.02,2002,2
8.03,2002,3
8.31,2002,4
8.78,2002,5
8.93,2002,6
8.95,2002,7
8.89,2002,8
8.92,2002,9
8.61,2002,10
7.83,2002,11
7.46,2002,12
7.4,2003,1
7.6,2003,2
7.88,2003,3
8.54,2003,4
8.83,2003,5
9.23,2003,6
9.06,2003,7
8.97,2003,8
8.85,2003,9
8.67,2003,10
8.12,2003,11
7.56,2003,12
7.37,2004,1
7.58,2004,2
8.18,2004,3
8.46,2004,4
8.76,2004,5
8.98,2004,6
9.13,2004,7
9.05,2004,8
8.99,2004,9
8.52,2004,10
8.03,2004,11
7.58,2004,12
7.27,2005,1
7.83,2005,2
7.96,2005,3
8.46,2005,4
8.74,2005,5
8.88,2005,6
8.97,2005,7
8.87,2005,8
8.91,2005,9
8.54,2005,10
8.04,2005,11
7.38,2005,12
7.43,2006,1
7.93,2006,2
7.91,2006,3
8.46,2006,4
8.92,2006,5
8.88,2006,6
9.15,2006,7
8.92,2006,8
9.21,2006,9
8.73,2006,10
7.78,2006,11
7.55,2006,12
9.63,2007,1
9.62,2007,2
9.81,2007,3
10.42,2007,4
10.17,2007,5
10.58,2007,6
9.89,2007,7
10.29,2007,8
10.31,2007,9
10.74,2007,10
10.58,2007,11
9.71,2007,12
9.56,2008,1
9.88,2008,2
10.43,2008,3
11.02,2008,4
11.6,2008,5
11.57,2008,6
11.41,2008,7
11.24,2008,8
11.63,2008,9
12.05,2008,10
12.24,2008,11
10.82,2008,12
10.79,2009,1
11.47,2009,2
11.74,2009,3
11.97,2009,4
12.16,2009,5
11.4,2009,6
10.97,2009,7
11.15,2009,8
11.48,2009,9
11.42,2009,10
11.11,2009,11
10.3,2009,12
9.94,2010,1
10.56,2010,2
10.98,2010,3
11.61,2010,4
12.05,2010,5
12.7,2010,6
12.13,2010,7
11.96,2010,8
11.75,2010,9
12.22,2010,10
11.98,2010,11
10.64,2010,12
10.31,2011,1
11.19,2011,2
11.9,2011,3
11.88,2011,4
12.37,2011,5
12.06,2011,6
11.91,2011,7
11.55,2011,8
12.76,2011,9
12.85,2011,10
12.38,2011,11
11.14,2011,12
11.21,2012,1
11.45,2012,2
11.97,2012,3
12.45,2012,4
12.73,2012,5
11.24,2012,6
10.81,2012,7
10.78,2012,8
11.36,2012,9
11.91,2012,10
11.35,2012,11
10.62,2012,12
10.42,2013,1
10.85,2013,2
10.46,2013,3
10.92,2013,4
11.89,2013,5
10.57,2013,6
10.44,2013,7
10.73,2013,8
10.09,2013,9
11.22,2013,10
10.61,2013,11
9.84,2013,12
10.34,2014,1
10.94,2014,2
11.27,2014,3
12.31,2014,4
12.48,2014,5
12.15,2014,6
12.09,2014,7
12.41,2014,8
12.05,2014,9
13.52,2014,10
12.62,2014,11
11.78,2014,12
11.51,2015,1
11.9,2015,2
11.96,2015,3
13.4,2015,4
13.39,2015,5
12.59,2015,6
12.58,2015,7
12.42,2015,8
12.69,2015,9
13.47,2015,10
13.19,2015,11
11.81,2015,12
11.42,2016,1
11.94,2016,2
12.56,2016,3
12.79,2016,4
13.3,2016,5
12.25,2016,6
12.06,2016,7
11.94,2016,8
8.74,2001,1
9.01,2001,2
9.29,2001,3
9.38,2001,4
9.98,2001,5
10.63,2001,6
10.32,2001,7
10.25,2001,8
9.97,2001,9
9.95,2001,10
9.63,2001,11
9.43,2001,12
9.21,2002,1
9.47,2002,2
9.37,2002,3
9.54,2002,4
9.93,2002,5
10.34,2002,6
10.27,2002,7
10.21,2002,8
10.04,2002,9
9.87,2002,10
9.48,2002,11
9.17,2002,12
8.91,2003,1
8.93,2003,2
9.11,2003,3
9.43,2003,4
9.82,2003,5
10.19,2003,6
10.28,2003,7
10.22,2003,8
10.08,2003,9
9.79,2003,10
9.6,2003,11
9.17,2003,12
8.8,2004,1
8.91,2004,2
9.2,2004,3
9.44,2004,4
9.83,2004,5
10.22,2004,6
10.21,2004,7
10.2,2004,8
10.17,2004,9
9.69,2004,10
9.59,2004,11
9.14,2004,12
9.11,2005,1
9.26,2005,2
9.31,2005,3
9.72,2005,4
10.06,2005,5
10.5,2005,6
10.41,2005,7
10.36,2005,8
10.36,2005,9
10.02,2005,10
10.05,2005,11
9.36,2005,12
9.51,2006,1
9.93,2006,2
9.82,2006,3
10.28,2006,4
10.78,2006,5
10.99,2006,6
11,2006,7
10.78,2006,8
10.55,2006,9
10.6,2006,10
10.1,2006,11
10.06,2006,12
10.28,2007,1
10.25,2007,2
10.25,2007,3
10.75,2007,4
11.32,2007,5
11.64,2007,6
11.46,2007,7
11.57,2007,8
11.3,2007,9
11.36,2007,10
11.08,2007,11
10.53,2007,12
10.47,2008,1
10.69,2008,2
10.72,2008,3
11.13,2008,4
11.76,2008,5
12.11,2008,6
12.22,2008,7
11.93,2008,8
11.76,2008,9
11.81,2008,10
11.35,2008,11
10.81,2008,12
10.8,2009,1
11,2009,2
11.16,2009,3
11.57,2009,4
12.03,2009,5
12.44,2009,6
12.42,2009,7
12.4,2009,8
11.94,2009,9
11.89,2009,10
11.57,2009,11
11.29,2009,12
11.49,2010,1
12.12,2010,2
12.34,2010,3
12.93,2010,4
13.36,2010,5
13.3,2010,6
13.33,2010,7
13.23,2010,8
12.95,2010,9
13.03,2010,10
12.68,2010,11
12.22,2010,12
12.4,2011,1
12.59,2011,2
12.98,2011,3
13.21,2011,4
13.48,2011,5
13.62,2011,6
13.56,2011,7
13.64,2011,8
13.91,2011,9
13.65,2011,10
13.46,2011,11
13.17,2011,12
12.82,2012,1
12.79,2012,2
12.77,2012,3
12.97,2012,4
12.99,2012,5
12.89,2012,6
12.62,2012,7
12.68,2012,8
12.57,2012,9
12.8,2012,10
12.6,2012,11
12.62,2012,12
12.32,2013,1
12.25,2013,2
12.24,2013,3
12.56,2013,4
12.89,2013,5
13.06,2013,6
13.11,2013,7
13.25,2013,8
13.31,2013,9
13.11,2013,10
12.95,2013,11
12.75,2013,12
12.69,2014,1
13.37,2014,2
12.97,2014,3
13.06,2014,4
13.2,2014,5
13.9,2014,6
13.96,2014,7
13.92,2014,8
13.49,2014,9
13.42,2014,10
13.2,2014,11
13.01,2014,12
12.96,2015,1
13.04,2015,2
13.16,2015,3
13.57,2015,4
14.07,2015,5
14.42,2015,6
14.22,2015,7
14.24,2015,8
14.33,2015,9
14.49,2015,10
14.4,2015,11
14.12,2015,12
13.87,2016,1
14.02,2016,2
14.06,2016,3
14.27,2016,4
14.42,2016,5
14.03,2016,6
13.76,2016,7
13.81,2016,8
13.89,2001,1
13.93,2001,2
13.58,2001,3
13.44,2001,4
14.01,2001,5
14.41,2001,6
14.99,2001,7
14.61,2001,8
14.23,2001,9
14.22,2001,10
13.53,2001,11
13.25,2001,12
12.95,2002,1
13,2002,2
12.81,2002,3
12.69,2002,4
13.3,2002,5
14.01,2002,6
14.19,2002,7
14.16,2002,8
14.42,2002,9
13.87,2002,10
13.37,2002,11
13.19,2002,12
12.77,2003,1
13.3,2003,2
13.91,2003,3
14.55,2003,4
14.77,2003,5
14.98,2003,6
15.14,2003,7
14.94,2003,8
14.92,2003,9
14.75,2003,10
14.23,2003,11
13.63,2003,12
13.32,2004,1
14.02,2004,2
13.98,2004,3
14.03,2004,4
14.2,2004,5
14.99,2004,6
15.36,2004,7
15.32,2004,8
15.1,2004,9
14.93,2004,10
14.88,2004,11
14.29,2004,12
14.05,2005,1
14.53,2005,2
14.4,2005,3
14.64,2005,4
15.36,2005,5
15.58,2005,6
15.63,2005,7
16.16,2005,8
16.69,2005,9
17.36,2005,10
17.57,2005,11
16.53,2005,12
16.61,2006,1
16.66,2006,2
15.89,2006,3
16.36,2006,4
16.56,2006,5
17.33,2006,6
17.56,2006,7
17.74,2006,8
17.92,2006,9
17.22,2006,10
16.33,2006,11
15.88,2006,12
16.09,2007,1
15.89,2007,2
16.83,2007,3
17.14,2007,4
17.5,2007,5
18.17,2007,6
17.27,2007,7
17.96,2007,8
17.15,2007,9
17.48,2007,10
16.94,2007,11
16.66,2007,12
16.87,2008,1
17.32,2008,2
16.93,2008,3
18.05,2008,4
18.74,2008,5
19.41,2008,6
19.75,2008,7
20.93,2008,8
19.5,2008,9
17.58,2008,10
16.97,2008,11
16.63,2008,12
16.86,2009,1
16.75,2009,2
16.39,2009,3
16.5,2009,4
16.87,2009,5
18.21,2009,6
18.65,2009,7
18.19,2009,8
18.78,2009,9
18.17,2009,10
16.82,2009,11
17.51,2009,12
17.3,2010,1
18.05,2010,2
17.55,2010,3
18.92,2010,4
19.21,2010,5
19.41,2010,6
20.11,2010,7
19.35,2010,8
20.09,2010,9
18.36,2010,10
18.25,2010,11
17.72,2010,12
17.25,2011,1
17.45,2011,2
17.58,2011,3
17.63,2011,4
18.3,2011,5
19.07,2011,6
19.22,2011,7
19.25,2011,8
18.84,2011,9
18.78,2011,10
17.93,2011,11
17.26,2011,12
16.79,2012,1
16.51,2012,2
16.64,2012,3
16.71,2012,4
17.33,2012,5
18.31,2012,6
18.38,2012,7
18.12,2012,8
18.52,2012,9
18.44,2012,10
17.44,2012,11
17.47,2012,12
17.93,2013,1
19.1,2013,2
18.16,2013,3
17.67,2013,4
18.35,2013,5
19.32,2013,6
20.03,2013,7
19.14,2013,8
19.56,2013,9
18.88,2013,10
18.49,2013,11
18.18,2013,12
19.57,2014,1
21.69,2014,2
20.9,2014,3
19.54,2014,4
20.59,2014,5
20.88,2014,6
20.48,2014,7
19.51,2014,8
19.41,2014,9
19.43,2014,10
19.45,2014,11
19.26,2014,12
19.31,2015,1
19.78,2015,2
19.02,2015,3
17.75,2015,4
18.09,2015,5
18.79,2015,6
18.74,2015,7
18.41,2015,8
18.41,2015,9
18.33,2015,10
18.26,2015,11
17.53,2015,12
16.54,2016,1
16.76,2016,2
16.89,2016,3
17.39,2016,4
17.73,2016,5
17.89,2016,6
17.95,2016,7
18,2016,8
9.62,2001,1
9.34,2001,2
9.79,2001,3
9.9,2001,4
9.92,2001,5
10.86,2001,6
11.03,2001,7
10.91,2001,8
10.98,2001,9
9.76,2001,10
9.79,2001,11
9.68,2001,12
9.66,2002,1
9.74,2002,2
9.7,2002,3
10.25,2002,4
10.62,2002,5
11.01,2002,6
11.14,2002,7
11.02,2002,8
10.77,2002,9
9.86,2002,10
9.96,2002,11
9.86,2002,12
9.59,2003,1
9.84,2003,2
9.88,2003,3
10,2003,4
10.31,2003,5
10.67,2003,6
11.02,2003,7
12.08,2003,8
12.02,2003,9
10.41,2003,10
10.63,2003,11
10.59,2003,12
10.52,2004,1
10.68,2004,2
10.85,2004,3
10.82,2004,4
10.95,2004,5
12.07,2004,6
12.39,2004,7
12.47,2004,8
12.47,2004,9
10.14,2004,10
10.03,2004,11
10.02,2004,12
10.53,2005,1
10.58,2005,2
10.69,2005,3
10.45,2005,4
10.99,2005,5
12.5,2005,6
12.95,2005,7
13.27,2005,8
12.74,2005,9
11.42,2005,10
11.09,2005,11
11.13,2005,12
11.21,2006,1
11.34,2006,2
11.36,2006,3
11.31,2006,4
11.46,2006,5
14.01,2006,6
14.57,2006,7
14.75,2006,8
13.85,2006,9
12.54,2006,10
12.17,2006,11
12.44,2006,12
12.48,2007,1
12.56,2007,2
12.52,2007,3
12.51,2007,4
13.05,2007,5
15.52,2007,6
16.03,2007,7
16.3,2007,8
15.28,2007,9
13.67,2007,10
13.51,2007,11
13.63,2007,12
13.92,2008,1
14.01,2008,2
13.83,2008,3
13.77,2008,4
14.27,2008,5
16.84,2008,6
17.65,2008,7
17.75,2008,8
16.84,2008,9
15.61,2008,10
15.27,2008,11
15.27,2008,12
15.71,2009,1
15.93,2009,2
15.85,2009,3
15.78,2009,4
16.05,2009,5
16.77,2009,6
17.71,2009,7
17.38,2009,8
16.7,2009,9
15.62,2009,10
15.5,2009,11
15.63,2009,12
15.87,2010,1
15.81,2010,2
15.89,2010,3
15.91,2010,4
16.14,2010,5
16.88,2010,6
17.39,2010,7
17.36,2010,8
17.37,2010,9
16.34,2010,10
16.28,2010,11
16.14,2010,12
15.64,2011,1
16.73,2011,2
16.4,2011,3
16.28,2011,4
16.33,2011,5
16.03,2011,6
16.35,2011,7
16.68,2011,8
16.18,2011,9
15.95,2011,10
16.15,2011,11
15.97,2011,12
16.07,2012,1
16.22,2012,2
15.86,2012,3
15.91,2012,4
15.93,2012,5
15.67,2012,6
16.12,2012,7
15.81,2012,8
15.57,2012,9
15.17,2012,10
15.24,2012,11
15.49,2012,12
15.3,2013,1
15.26,2013,2
15.33,2013,3
15.45,2013,4
15.56,2013,5
16.04,2013,6
16.43,2013,7
16.24,2013,8
16.07,2013,9
15.56,2013,10
15.34,2013,11
15.28,2013,12
15.22,2014,1
15.63,2014,2
15.88,2014,3
15.69,2014,4
15.45,2014,5
15.87,2014,6
16.51,2014,7
16,2014,8
15.84,2014,9
15.58,2014,10
15.59,2014,11
15.54,2014,12
15.49,2015,1
15.49,2015,2
15.57,2015,3
15.88,2015,4
15.65,2015,5
16.44,2015,6
